id,fan_value,neuroticism,agreeableness,extraversion,conscientiousness,openness,personality,values_h,needs,interests,ach,ben,con,dir,hed,pow,sec,sti,tra,uni,cha,clo,cur,est,exc,exp,har,ide,lib,lov,pra,str
2528,1,2,15,90,97,97,openness,achievement,practicality,home and housing|beauty|electronics and computers|animals and pets|science|internet and telecommunications|politics|education|industry and energy|feeding,1,10,8,1,1,6,6,5,8,1,3,12,6,10,2,3,7,8,8,3,1,10
2529,1,90,35,20,5,4,neuroticism,benevolence,curiosity,"politics|industry and energy|feeding|science|environment|health, hygiene and welfare|home and housing|philosophy|travels|financial, banks and economy",9,1,6,5,6,10,4,6,2,2,10,12,1,11,5,4,5,2,9,8,3,7
2530,0,30,97,98,35,35,extraversion,benevolence,challenge,,6,1,5,3,6,10,4,8,8,2,1,12,6,11,2,10,5,3,6,3,6,6
2531,0,35,99,99,99,1,extraversion,benevolence,self-expresion,"motor|financial, banks and economy|philosophy|home and housing|electronics and computers|insurance|fashion|feeding|industry and energy|travels",6,1,8,1,3,8,8,6,4,4,6,12,9,6,2,1,9,11,8,4,4,2
2532,1,90,97,85,1,1,agreeableness,benevolence,harmony,"feeding|health, hygiene and welfare|electronics and computers|politics|motor|industry and energy|internet and telecommunications|shopping|art and culture|books",7,1,1,10,5,8,6,8,3,3,7,12,9,6,4,9,1,1,4,9,8,1
2533,0,10,20,75,10,45,extraversion,benevolence,ideals,"organizations|industry and energy|environment|professional services|social networks|health, hygiene and welfare|internet and telecommunications|theater and musical films|social groups|art and culture",4,1,10,7,1,9,4,6,8,1,8,12,2,11,4,5,5,1,2,7,9,9
2534,1,60,5,1,25,55,neuroticism,universalism,harmony,"politics|social networks|health, hygiene and welfare|art and culture|medium viral|feeding|internet and telecommunications|tv and radio|electronics and computers|media",8,2,4,3,7,10,4,9,6,1,8,12,6,11,6,2,1,5,10,2,8,4
2535,2,85,96,55,1,70,agreeableness,benevolence,practicality,"health, hygiene and welfare|feeding|social networks|art and culture|picture|philosophy|tv and radio|medium viral|media|home and housing",7,1,1,6,5,7,7,7,1,1,10,12,5,5,5,8,2,4,10,8,1,2
2536,1,1,45,96,3,98,openness,self-indulgence,excitement,art and culture|organizations|social groups|medium viral|media|theater and musical films|comic|industry and energy|leisure and entertainment|feeding,7,2,8,3,1,10,8,5,6,3,4,12,4,9,1,9,6,1,3,6,8,9
2537,0,97,1,1,1,99,openness,self-direction,curiosity,"motor|electronics and computers|insurance|shopping|health, hygiene and welfare|education|medium viral|environment|financial, banks and economy|internet and telecommunications",5,2,10,1,9,5,7,4,7,2,8,12,1,11,2,6,9,2,6,4,10,5
2538,1,50,1,1,99,20,conscientiousness,benevolence,excitement,"motor|financial, banks and economy|fashion|electronics and computers|environment|beauty|health, hygiene and welfare|insurance|feeding|art and culture",6,1,7,3,1,9,5,8,9,3,3,12,9,10,1,5,7,6,1,3,10,8
2539,0,30,1,4,70,1,conscientiousness,benevolence,excitement,"internet and telecommunications|feeding|professional services|financial, banks and economy|health, hygiene and welfare|insurance|politics|industry and energy|ngos and causes|military",6,1,9,1,5,9,6,4,6,1,4,12,8,11,1,1,7,6,4,1,8,8
2540,1,97,99,10,99,99,openness,self-direction,challenge,"industry and energy|social groups|social networks|medium viral|internet and telecommunications|media|electronics and computers|financial, banks and economy|politics|philosophy",6,2,8,1,2,10,5,8,6,2,1,12,6,1,4,8,8,4,7,1,8,8
2541,1,3,65,98,35,20,extraversion,benevolence,challenge,politics|music|art and culture|travels|electronics and computers|theater and musical films|industry and energy|tv and radio|weather|motor,8,1,1,7,6,8,5,8,1,1,1,12,9,4,9,3,5,9,6,7,1,7
2542,1,45,35,30,90,45,conscientiousness,benevolence,self-expresion,"politics|health, hygiene and welfare|financial, banks and economy|feeding|internet and telecommunications|electronics and computers|media|insurance|philosophy|art and culture",8,1,6,3,6,10,5,8,3,1,6,12,6,6,3,1,3,5,6,6,11,2
2543,1,97,99,1,1,1,agreeableness,benevolence,self-expresion,"tv and radio|art and culture|leisure and entertainment|health, hygiene and welfare|theater and musical films|weather|home and housing|shopping|feeding|education",8,1,8,4,6,5,1,8,1,7,4,12,9,4,7,1,10,8,3,10,4,1
2544,0,75,70,97,5,96,extraversion,universalism,liberty,"leisure and entertainment|weather|feeding|social networks|social groups|health, hygiene and welfare|industry and energy|politics|internet and telecommunications|travels",9,2,7,4,4,9,7,6,3,1,10,12,4,11,6,8,4,2,1,2,7,9
2545,1,5,96,96,99,1,conscientiousness,benevolence,challenge,,6,1,5,2,2,10,6,9,6,2,1,12,10,11,2,8,7,8,4,2,4,6
2546,0,85,1,1,90,1,conscientiousness,benevolence,curiosity,"picture|artworks|social networks|art and culture|politics|feeding|comic|ngos and causes|financial, banks and economy|environment",9,1,6,1,1,9,5,6,8,1,4,12,1,1,9,8,10,6,5,10,7,1
2547,1,1,1,15,1,99,openness,benevolence,structure,"motor|environment|health, hygiene and welfare|feeding|electronics and computers|philosophy|beauty|financial, banks and economy|religion|industry and energy",9,1,5,1,1,9,5,7,8,1,4,12,10,10,9,3,4,6,8,2,6,1
2548,0,1,80,99,99,99,openness,achievement,structure,,1,7,10,5,1,3,6,4,7,7,4,12,6,9,5,2,9,7,3,9,7,1
2549,0,1,1,96,98,10,conscientiousness,benevolence,self-expresion,social networks|picture|travels|art and culture|artworks|science|industry and energy|education|animals and pets|feeding,9,1,6,1,1,9,7,8,4,5,7,12,2,3,6,1,10,7,4,10,4,7
2550,1,25,10,96,96,75,extraversion,self-direction,curiosity,,6,2,2,1,8,6,10,5,8,2,10,12,1,11,7,1,5,6,3,4,8,9
2551,1,97,35,10,45,98,openness,power,stability,social networks|philosophy|medium viral|industry and energy|travels|internet and telecommunications|electronics and computers|fashion|media|environment,4,9,3,4,7,1,1,8,6,9,7,12,4,1,6,9,9,4,8,9,1,1
2552,1,1,1,1,98,99,openness,power,curiosity,"travels|leisure and entertainment|feeding|health, hygiene and welfare|art and culture|industry and energy|music|theater and musical films|fashion|shopping",10,5,6,3,6,1,8,9,3,1,5,12,1,10,5,3,8,10,4,7,1,8
2553,1,60,4,80,97,15,conscientiousness,self-direction,stability,,4,7,9,1,3,9,4,4,7,2,7,12,9,1,3,11,7,4,9,4,4,2
2554,1,5,1,95,98,70,conscientiousness,security,self-expresion,"professional services|art and culture|tv and radio|theater and musical films|music|home and housing|social groups|health, hygiene and welfare|picture|politics",9,5,4,7,5,9,1,7,1,1,2,12,8,7,8,1,2,4,5,11,6,8
2555,0,75,96,3,96,4,conscientiousness,self-direction,harmony,"motor|insurance|tv and radio|industry and energy|financial, banks and economy|social networks|music|picture|medium viral|health, hygiene and welfare",8,10,5,1,2,8,2,7,6,4,9,12,4,9,6,7,1,1,5,1,7,9
2556,1,97,1,85,1,60,neuroticism,benevolence,self-expresion,"medium viral|professional services|media|education|insurance|science|health, hygiene and welfare|art and culture|industry and energy|fashion",8,1,8,4,1,10,4,7,4,1,11,12,4,5,3,1,8,5,2,5,9,10
2557,1,97,2,10,1,85,neuroticism,benevolence,practicality,"politics|comic|financial, banks and economy|leisure and entertainment|feeding|philosophy|health, hygiene and welfare|alcoholic drinks|art and culture|tv and radio",8,1,1,7,5,8,4,8,1,6,10,12,10,2,4,6,4,6,6,9,1,3
2558,1,4,1,96,10,5,extraversion,self-indulgence,love,,7,8,8,5,1,8,1,6,1,1,2,12,9,6,10,4,4,7,10,1,7,2
2559,1,80,30,80,97,98,openness,self-direction,curiosity,industry and energy|philosophy|fashion|leisure and entertainment|internet and telecommunications|electronics and computers|art and culture|social networks|social groups|organizations,4,2,7,1,7,7,7,3,5,5,6,12,1,2,6,9,2,8,2,2,11,10
2560,0,25,97,75,98,1,conscientiousness,benevolence,self-expresion,,9,1,5,3,6,8,3,9,7,1,4,12,2,10,7,1,10,8,8,6,3,5
2561,2,90,1,1,5,50,neuroticism,benevolence,curiosity,"politics|health, hygiene and welfare|philosophy|sports|feeding|internet and telecommunications|tv and radio|industry and energy|leisure and entertainment|art and culture",7,1,3,3,7,9,6,9,3,2,7,12,1,11,7,5,7,10,5,3,2,3
2562,2,99,65,45,5,99,openness,benevolence,challenge,"politics|financial, banks and economy|insurance|travels|military|drinks without alcohol|art and culture|leisure and entertainment|industry and energy|sports",8,1,1,7,5,10,4,8,5,1,1,12,9,9,3,8,4,1,4,7,6,9
2563,0,40,97,97,10,2,extraversion,self-indulgence,curiosity,"industry and energy|politics|health, hygiene and welfare|education|video game|animals and pets|feeding|environment|leisure and entertainment|philosophy",8,8,7,2,1,5,2,5,10,2,2,12,1,11,5,8,6,4,2,6,8,8
2564,0,95,10,1,5,90,neuroticism,benevolence,ideals,internet and telecommunications|politics|tv and radio|media|art and culture|social networks|leisure and entertainment|sports|medium viral|ngos and causes,4,1,4,1,1,10,7,9,7,4,9,12,11,5,8,7,4,1,9,1,1,5
2565,1,10,2,70,30,10,extraversion,universalism,ideals,"politics|health, hygiene and welfare|financial, banks and economy|ngos and causes|military|internet and telecommunications|feeding|insurance|electronics and computers|media",6,2,8,5,9,10,2,7,4,1,8,12,2,9,4,4,7,1,2,4,10,10
2566,0,3,1,95,97,1,conscientiousness,universalism,self-expresion,,5,2,8,2,2,8,7,6,8,1,8,12,3,11,3,1,5,6,2,6,10,9
2567,0,55,50,85,35,65,extraversion,benevolence,structure,,8,1,3,3,7,10,3,8,3,1,8,12,11,2,8,6,2,4,10,4,6,1
2568,0,85,98,99,5,97,extraversion,benevolence,practicality,"travels|leisure and entertainment|electronics and computers|politics|feeding|health, hygiene and welfare|medium viral|social groups|tv and radio|art and culture",8,1,1,7,5,8,1,8,5,1,3,12,7,7,3,7,3,6,7,7,1,1
2569,1,10,96,98,90,10,extraversion,self-indulgence,challenge,"politics|art and culture|military|electronics and computers|health, hygiene and welfare|industry and energy|religion|tv and radio|feeding|weather",6,8,6,4,1,10,1,9,4,1,1,12,10,9,8,1,6,10,6,3,3,5
2570,1,90,99,45,98,75,agreeableness,universalism,stability,"politics|health, hygiene and welfare|art and culture|sports|woman|tv and radio|industry and energy|electronics and computers|video game|environment",9,2,5,6,7,7,2,10,4,1,9,12,6,1,8,3,2,11,5,9,6,3
2571,1,97,25,95,99,97,conscientiousness,security,self-expresion,"politics|financial, banks and economy|health, hygiene and welfare|professional services|organizations|art and culture|industry and energy|philosophy|internet and telecommunications|social groups",6,4,10,5,3,6,1,6,9,1,3,12,8,11,7,1,9,9,4,5,5,2
2572,1,97,1,1,1,2,neuroticism,self-direction,challenge,"motor|industry and energy|weather|health, hygiene and welfare|electronics and computers|media|medium viral|home and housing|travels|professional services",8,2,9,1,2,10,2,6,5,6,1,12,11,8,2,6,6,2,4,9,9,5
2573,1,5,50,25,1,1,agreeableness,benevolence,harmony,"electronics and computers|leisure and entertainment|feeding|politics|art and culture|health, hygiene and welfare|industry and energy|comic|social networks|environment",9,1,5,4,6,10,6,8,2,2,9,12,8,2,6,10,1,2,10,2,5,7
2574,1,85,65,5,15,96,openness,benevolence,ideals,"art and culture|childish|philosophy|comic|theater and musical films|alcoholic drinks|animals and pets|health, hygiene and welfare|politics|music",8,1,5,5,7,9,2,9,2,4,5,12,4,5,11,9,3,1,8,1,10,5
2575,1,97,1,1,5,1,neuroticism,achievement,self-expresion,"health, hygiene and welfare|politics|medium viral|feeding|financial, banks and economy|home and housing|art and culture|tv and radio|social networks|woman",1,6,9,1,1,10,1,8,6,5,6,12,6,3,9,1,9,3,6,5,11,2
2576,2,95,99,4,1,25,agreeableness,benevolence,stability,"books|comic|social networks|philosophy|social groups|leisure and entertainment|financial, banks and economy|religion|picture|music",9,1,3,1,7,9,5,8,5,3,5,12,9,1,7,1,5,9,9,8,1,1
2577,0,1,1,3,10,10,openness,universalism,curiosity,"ngos and causes|feeding|financial, banks and economy|environment|home and housing|electronics and computers|childish|drinks without alcohol|medium viral|shopping",10,2,7,3,6,8,5,8,3,1,10,12,1,11,2,4,9,5,7,2,6,7
2578,0,97,45,1,1,85,neuroticism,tradition,love,"shopping|education|science|art and culture|organizations|drinks without alcohol|animals and pets|health, hygiene and welfare|feeding|electronics and computers",7,2,2,6,2,7,2,7,1,10,7,12,10,10,2,2,5,4,6,1,8,8
2579,0,1,75,90,96,96,openness,benevolence,self-expresion,animals and pets|leisure and entertainment|environment|industry and energy|weather|feeding|music|beauty|home and housing|philosophy,9,1,9,4,1,7,3,5,5,7,10,12,3,9,6,1,1,3,3,8,6,10
2580,1,50,65,5,10,35,agreeableness,benevolence,ideals,,10,1,7,5,7,5,1,7,1,4,7,12,2,3,3,9,3,1,3,8,9,11
2581,0,80,5,10,75,20,neuroticism,self-direction,ideals,,7,7,9,1,4,10,1,4,3,4,10,12,8,4,7,4,4,1,2,2,10,8
2582,0,2,85,35,97,98,openness,universalism,harmony,,9,8,6,3,5,6,2,9,4,1,10,12,4,8,7,4,1,3,1,9,11,6
2583,0,25,2,2,25,3,conscientiousness,self-direction,structure,"health, hygiene and welfare|politics|financial, banks and economy|media|home and housing|medium viral|social groups|ngos and causes|feeding|electronics and computers",6,2,6,1,8,10,4,9,4,2,8,12,5,5,8,2,2,10,11,5,2,1
2584,1,5,1,5,1,4,extraversion,benevolence,structure,"environment|health, hygiene and welfare|feeding|politics|art and culture|media|ngos and causes|animals and pets|drinks without alcohol|medium viral",9,1,6,6,5,9,2,8,2,2,7,12,2,10,7,11,2,2,7,6,2,1
2585,1,96,5,90,1,99,openness,benevolence,ideals,"health, hygiene and welfare|feeding|politics|insurance|ngos and causes|financial, banks and economy|electronics and computers|motor|home and housing|leisure and entertainment",5,1,8,3,6,10,8,2,3,6,8,12,6,11,3,3,5,1,1,9,10,6
2586,2,1,97,1,98,60,conscientiousness,benevolence,practicality,"politics|health, hygiene and welfare|internet and telecommunications|feeding|social networks|insurance|military|sports|alcoholic drinks|philosophy",4,1,6,6,6,9,4,9,3,1,3,12,3,9,6,6,9,11,6,3,1,1
2587,3,25,60,1,80,85,openness,self-direction,curiosity,,4,3,7,1,1,10,4,4,7,7,3,12,1,11,6,1,9,7,3,7,3,10
2588,1,97,96,35,1,97,openness,benevolence,ideals,"insurance|feeding|motor|home and housing|health, hygiene and welfare|industry and energy|organizations|fashion|science|professional services",9,1,3,5,5,9,7,8,3,1,10,12,7,6,2,4,7,1,4,2,9,10
2589,1,1,1,20,1,40,openness,power,curiosity,"health, hygiene and welfare|tv and radio|financial, banks and economy|art and culture|environment|music|beauty|theater and musical films|politics|professional services",8,7,4,5,6,1,1,8,8,1,4,12,1,9,7,6,7,9,2,5,9,2
2590,1,90,1,1,4,2,neuroticism,benevolence,stability,,8,1,8,7,3,10,4,6,4,2,9,12,9,1,5,7,2,11,7,5,4,3
2591,1,90,2,3,75,98,openness,benevolence,structure,,6,1,6,1,6,10,4,6,4,1,7,12,5,11,4,2,5,7,9,10,3,1
2592,1,75,2,50,55,95,openness,benevolence,harmony,"feeding|health, hygiene and welfare|motor|shopping|politics|philosophy|social networks|art and culture|industry and energy|environment",7,1,9,2,4,10,6,4,7,2,10,12,11,7,9,6,1,7,4,4,3,2
2593,0,30,1,98,97,20,extraversion,self-indulgence,ideals,"animals and pets|sports|health, hygiene and welfare|video game|home and housing|feeding|environment|philosophy|politics|science",4,4,2,4,1,8,8,4,10,3,4,12,11,8,6,3,10,1,4,6,9,2
2594,0,97,2,1,5,97,openness,security,stability,,7,2,2,2,8,10,1,8,2,6,7,12,5,1,10,3,6,1,3,7,11,9
2595,0,5,55,3,35,90,openness,self-direction,love,"health, hygiene and welfare|financial, banks and economy|insurance|social groups|philosophy|professional services|environment|politics|medium viral|social networks",5,5,9,1,3,9,3,8,5,1,9,12,7,10,6,5,2,4,2,1,10,7
2596,0,10,97,99,98,90,extraversion,benevolence,curiosity,"health, hygiene and welfare|feeding|insurance|home and housing|education|financial, banks and economy|politics|medium viral|professional services|science",9,1,9,3,5,8,7,4,5,1,9,12,1,11,2,3,4,6,4,9,8,6
2597,1,90,10,1,5,4,neuroticism,universalism,structure,"politics|motor|health, hygiene and welfare|insurance|philosophy|feeding|financial, banks and economy|sports|social networks|home and housing",10,2,4,6,6,8,5,8,2,1,8,12,4,8,2,4,2,4,7,8,11,1
2598,0,1,3,97,99,2,conscientiousness,benevolence,self-expresion,travels|leisure and entertainment|weather,5,1,3,3,2,10,8,7,8,6,6,12,8,11,2,1,9,6,4,9,2,5
2599,0,5,5,1,1,1,agreeableness,self-direction,self-expresion,"feeding|financial, banks and economy|industry and energy|health, hygiene and welfare|social networks|philosophy|insurance|electronics and computers|environment|art and culture",9,3,3,1,6,10,3,7,8,1,10,12,3,5,5,1,8,2,5,11,8,3
2600,1,65,5,35,70,15,conscientiousness,self-direction,excitement,"politics|health, hygiene and welfare|feeding|financial, banks and economy|social networks|electronics and computers|education|art and culture|internet and telecommunications|philosophy",6,3,10,1,4,6,4,6,9,1,10,12,7,10,1,4,5,9,1,5,1,8
2601,1,90,55,1,5,1,neuroticism,benevolence,love,"education|politics|health, hygiene and welfare|feeding|sports|childish|industry and energy|financial, banks and economy|leisure and entertainment|ngos and causes",5,1,6,2,3,10,7,7,9,4,8,12,10,5,7,4,5,10,8,1,2,3
2602,0,35,5,98,1,55,extraversion,self-direction,curiosity,,9,6,10,1,4,8,2,2,4,6,6,12,1,11,9,6,6,4,10,2,4,2
2603,0,95,1,60,25,97,openness,universalism,ideals,"health, hygiene and welfare|politics|financial, banks and economy|tv and radio|media|home and housing|art and culture|ngos and causes|military|video game",8,6,9,2,2,10,2,6,5,1,7,12,6,9,7,4,2,1,4,2,11,9
2604,1,55,85,1,96,1,conscientiousness,achievement,excitement,"politics|philosophy|health, hygiene and welfare|electronics and computers|sports|leisure and entertainment|art and culture|feeding|industry and energy|environment",1,2,10,2,6,9,2,2,8,7,5,12,10,11,1,3,7,8,1,3,6,8
2605,1,3,75,1,98,75,conscientiousness,benevolence,excitement,"health, hygiene and welfare|feeding|politics|animals and pets|insurance|drinks without alcohol|tv and radio|alcoholic drinks|social networks|home and housing",5,1,8,3,3,10,6,7,9,1,11,12,9,9,1,8,1,1,6,4,5,6
